,Date,BE,BG,CZ,DK,DE,EE,IE,GR,ES,FR,HR,IT,LV,LT,LU,HU,MT,NL,AT,PL,PT,RO,SI,SK,FI,SE,GB,NI,EU,Change / previous week
265,2007-07-30, 275.79 , -   , 255.91 , 275.44 , 276.01 , 240.66 ,272.47, 397.94 , 309.60 ,296.52,  , 320.68 , 172.81 , 176.99 , 295.40 , -   , 358.26 , 269.23 , 281.32 , 227.89 , 331.64 , 186.53 , 274.73 , 254.66 , 323.90 , 266.61 , 315.36 , 281.69 ,292.66,+0.49%
266,2007-08-06, 278.47 , -   , 256.32 , 277.84 , 276.73 , 215.16 ,275.62, 395.19 , 317.36 ,300.31,  , 321.68 , 153.81 , 177.52 , 295.66 , 225.97 , 358.26 , 264.60 , 281.67 , 235.48 , 331.62 , 187.95 , 275.88 , 244.48 , 319.48 , 264.76 , 314.43 , 280.84 ,294.52,+0.64%
267,2007-08-13, 278.53 , -   , 259.51 , 284.94 , 281.93 , -   ,276.92, 395.39 , 329.18 ,302.0,  , 328.00 , 197.42 , 183.74 , 293.86 , 220.23 , 358.26 , 273.23 , 283.93 , 235.42 , 335.02 , 183.10 , 276.85 , 245.77 , 318.41 , 264.35 , 314.90 , 281.22 ,299.07,+1.55%
268,2007-08-20, 280.25 , -   , 260.31 , 284.35 , 287.57 , 240.31 ,275.26, 402.06 , 333.67 ,303.35,  , 332.93 , -   , 185.46 , 293.26 , 221.27 , 358.26 , 263.76 , 288.79 , 236.24 , 344.01 , 196.24 , 277.82 , 248.24 , 325.81 , 261.06 , 313.18 , 281.83 ,302.26,+1.07%
269,2007-08-27, 280.19 , -   , 260.13 , 283.75 , 291.63 , 253.69 ,273.48, 399.11 , 334.68 ,303.1,  , 338.17 , 165.33 , 184.50 , 298.34 , 228.71 , 358.26 , 273.25 , 291.68 , 237.68 , 349.10 , 197.41 , 281.72 , 247.11 , 320.77 , 263.04 , 314.14 , 282.12 ,303.58,+0.44%
270,2007-09-03, 279.37 , -   , 258.56 , 298.27 , 290.75 , 245.36 ,273.71, 397.69 , 334.06 ,302.06,  , 338.54 , 185.02 , 187.05 , 294.07 , 223.83 , 358.26 , 271.45 , 292.69 , 237.84 , 354.36 , 190.12 , 284.60 , 240.38 , 316.10 , 262.53 , 317.31 , 282.78 ,303.95,+0.12%
271,2007-09-10, 282.28 , -   , 259.50 , 297.38 , 288.71 , -   ,274.51, 398.13 , 330.06 ,300.92,  , 334.13 , 183.15 , 183.42 , 303.99 , 233.58 , 358.26 , 275.52 , 294.17 , 238.92 , 353.45 , 185.11 , 285.23 , 247.23 , 321.46 , 265.20 , 317.83 , 280.48 ,302.58,-0.45%
272,2007-09-17, 283.81 , -   , 260.26 , 300.33 , 289.14 , 244.54 ,275.75, 396.63 , 326.31 ,300.31,  , 337.07 , 193.52 , 179.61 , 301.39 , 222.29 , 358.26 , 274.13 , 294.94 , 231.97 , 350.14 , 186.14 , 288.17 , 248.61 , 324.77 , 262.40 , 310.37 , 279.41 ,301.73,-0.28%
273,2007-09-24, 283.06 , -   , 261.19 , 301.69 , 293.32 , 236.06 ,274.9, 395.77 , 319.42 ,301.52,  , 337.60 , 190.38 , 181.05 , 302.32 , 231.75 , 358.26 , 291.73 , 296.88 , 239.03 , 343.79 , 186.06 , 290.78 , 246.28 , 319.22 , 268.18 , 309.86 , 279.18 ,301.99,+0.09%
274,2007-10-01, 282.92 , -   , 260.68 , 303.97 , 295.88 , 258.98 ,271.85, 398.64 , 320.21 ,303.67,  , 334.39 , 186.92 , 178.91 , 302.36 , 229.51 , 358.26 , 279.93 , 298.19 , 236.21 , 344.70 , 176.67 , 292.47 , 260.38 , 321.00 , 269.80 , 310.68 , 280.97 ,301.89,-0.04%
275,2007-10-08, 284.56 , -   , 259.51 , 301.38 , 295.88 , 239.58 ,268.05, 398.64 , 320.28 ,306.59,  , 335.83 , 169.72 , 182.83 , 308.17 , 221.82 , 358.26 , 274.58 , 298.32 , 234.99 , 343.46 , 173.63 , 294.20 , 249.54 , 320.75 , 284.59 , 311.64 , 280.46 ,302.19,+0.10%
276,2007-10-15, 284.88 , -   , 259.76 , 296.74 , 296.64 , 262.13 ,267.07, 397.99 , 318.62 ,308.15,  , 337.76 , 168.25 , 184.62 , 305.34 , -   , 358.26 , 273.56 , 297.88 , 236.11 , 340.68 , 179.69 , 294.71 , 243.87 , 325.03 , 285.32 , 311.17 , 280.18 ,302.84,+0.22%
277,2007-10-22, 285.49 , -   , 261.76 , 292.88 , 297.37 , 272.96 ,270.35, 406.20 , 315.98 ,308.54,  , 337.79 , 161.51 , 184.48 , 300.59 , -   , 358.26 , 265.85 , 296.91 , 237.47 , 340.13 , 190.51 , 292.98 , 244.10 , 328.48 , 279.40 , 311.68 , 280.28 ,303.11,+0.09%
278,2007-10-29, 284.99 , -   , 263.85 , 300.04 , 296.89 , 236.28 ,271.23, 403.84 , 319.15 ,310.89,  , 338.46 , 184.92 , 183.98 , 300.22 , 228.71 , 358.26 , 272.01 , 298.06 , 237.77 , 339.65 , 184.90 , 295.31 , 246.23 , 320.03 , 282.42 , 311.41 , 280.24 ,303.74,+0.21%
279,2007-11-05, 284.76 , -   , 264.39 , 303.93 , 297.50 , 273.80 ,272.17, 407.58 , 321.57 ,312.26,  , 337.08 , 188.62 , 182.83 , 296.67 , 230.87 , 358.26 , 249.49 , 300.63 , 235.77 , 338.86 , 185.27 , 292.09 , 246.58 , 325.87 , 283.43 , 311.36 , 286.42 ,304.43,+0.23%
280,2007-11-12, 285.96 , -   , 267.25 , 304.55 , 299.15 , 272.96 ,273.34, 405.48 , 321.66 ,314.26,  , 340.96 , 193.63 , 186.35 , 303.18 , 230.98 , 358.26 , 269.64 , 301.62 , 237.27 , 338.76 , 180.63 , 290.34 , 249.42 , 318.30 , 283.14 , 306.83 , 284.72 ,305.44,+0.33%
281,2007-11-19, 285.40 , -   , 265.29 , 304.51 , 304.23 , 265.97 ,273.65, 405.35 , 321.65 ,314.63,  , 340.92 , 174.33 , 192.91 , 302.01 , 221.15 , 358.26 , 277.90 , 313.61 , 234.91 , 337.91 , 178.65 , 285.54 , 245.39 , 322.15 , 286.23 , 302.27 , 283.18 ,306.02,+0.19%
282,2007-11-26, 285.03 , -   , 267.90 , 301.40 , 308.70 , 270.68 ,274.31, 406.54 , 323.19 ,314.46,  , 337.08 , 190.01 , 206.66 , 303.56 , -   , 358.26 , 280.76 , 310.47 , 236.95 , 335.54 , 184.11 , 284.05 , 249.21 , 322.07 , 282.64 , 303.12 , 285.02 ,306.67,+0.21%
283,2007-12-03, 287.07 , -   , 272.66 , 299.15 , 309.12 , 257.57 ,275.41, 403.90 , 324.98 ,314.87,  , 338.15 , 205.08 , 219.60 , 305.96 , 227.92 , 358.26 , 276.24 , 312.49 , 241.89 , 334.98 , 177.07 , 283.55 , 249.91 , 314.37 , 284.58 , 303.00 , 285.76 ,307.31,+0.21%
284,2007-12-10, 286.63 , -   , 271.98 , 300.72 , 308.99 , 272.64 ,276.59, 404.97 , 321.49 ,315.48,  , 339.79 , 165.32 , 219.06 , 304.49 , 227.39 , 358.26 , 282.73 , 311.49 , 240.13 , 336.83 , 189.97 , 284.97 , 251.12 , 324.50 , 279.50 , 302.56 , 287.02 ,307.43,+0.04%
285,2007-12-17, 285.42 , -   , 270.10 , 299.91 , 312.46 , 273.02 ,278.11, 400.60 , 321.57 ,317.02,  , 343.95 , 165.46 , 215.86 , 312.21 , 221.85 , 358.26 , 276.26 , 311.57 , 242.02 , 335.38 , 178.64 , 285.98 , 246.53 , 334.40 , 275.85 , 303.59 , 290.61 ,309.09,+0.54%
286,2007-12-24, 284.93 , -   , 268.98 , 305.75 , 317.19 , 273.02 ,287.8, 400.89 , 319.38 ,318.15,  , 341.04 , 183.78 , 225.69 , 301.95 , -   , 358.26 , 276.51 , 314.73 , 242.73 , 335.81 , 187.33 , 291.19 , 258.51 , 339.30 , 280.73 , 301.95 , 289.85 ,310.73,+0.53%
287,2007-12-31, 285.71 , -   , 274.71 , 299.75 , 320.03 , -   ,293.14, 402.49 , 319.30 ,321.5,  , 344.33 , 203.06 , 216.28 , 317.68 , 230.43 , 358.26 , 273.55 , 321.41 , 250.46 , 336.63 , -   , 300.15 , 254.60 , 342.75 , 284.06 , 298.98 , 285.87 ,314.33,+1.16%
288,2008-01-07, 286.62 , -   , 279.83 , 299.84 , 321.26 , 272.96 ,299.8, 399.48 , 322.88 ,322.92,  , 347.99 , 162.02 , 226.20 , 309.67 , 227.84 , 358.26 , 277.34 , 323.28 , 254.40 , 335.83 , 191.96 , 303.21 , 244.12 , 355.63 , 281.56 , 298.85 , 285.64 ,315.15,+0.26%
289,2008-01-14, 288.08 , 242.87 , 280.10 , 304.61 , 320.11 , -   ,306.75, 403.95 , 328.74 ,324.23,  , 350.30 , 200.84 , 232.97 , 313.78 , 223.26 , 358.26 , 290.29 , 323.12 , 256.19 , 332.79 , 182.48 , 302.44 , 231.92 , 345.56 , 286.89 , 303.26 , 289.34 ,317.61,+0.78%
290,2008-01-21, 288.11 , -   , 279.28 , 304.27 , 317.38 , 258.50 ,309.51, 401.37 , 326.51 ,323.29,  , 363.28 , 201.16 , 231.12 , 322.56 , 225.21 , 358.26 , 269.34 , 317.56 , 248.17 , 333.61 , 185.15 , 300.84 , 242.45 , 347.41 , 288.75 , 311.52 , 298.45 ,319.9,+0.72%
291,2008-01-28, 287.79 , -   , 281.85 , 306.73 , 319.02 , 273.02 ,310.95, 395.57 , 326.88 ,322.56,  , 372.53 , 204.78 , 239.31 , 318.97 , 205.42 , 358.26 , 276.69 , 313.93 , 250.02 , 336.60 , -   , 300.30 , 244.02 , 348.35 , 292.66 , 314.14 , 306.36 ,324.31,+1.38%
292,2008-02-04, 288.16 , -   , 283.40 , 301.94 , 326.01 , 264.59 ,315.73, 398.74 , 327.59 ,321.8,  , 368.96 , 217.30 , 237.63 , 310.34 , -   , 358.26 , 265.21 , 317.08 , 249.92 , 335.55 , 183.41 , 298.11 , 252.88 , 335.34 , 292.36 , 318.57 , 314.68 ,323.99,-0.10%
293,2008-02-11, 290.00 , -   , 287.60 , 315.83 , 330.10 , 256.21 ,320.16, 402.10 , 321.50 ,321.89,  , 371.03 , 211.57 , 242.83 , 320.34 , 217.95 , 358.26 , 293.30 , 322.68 , 249.81 , 336.21 , 189.55 , 294.73 , 249.60 , 348.35 , 304.85 , 327.19 , 320.92 ,326.36,+0.73%
294,2008-02-18, 290.49 , -   , 290.84 , 315.44 , 329.39 , 265.35 ,323.51, 400.27 , 325.44 ,323.11,  , 365.02 , 243.85 , 244.14 , 320.34 , 201.03 , 358.26 , 262.49 , 323.39 , 251.99 , 334.74 , 196.97 , 293.02 , 261.56 , 334.96 , 308.75 , 327.46 , 328.38 ,326.21,-0.05%
295,2008-02-25, 292.44 , 247.49 , 292.54 , 320.35 , 326.81 , 271.26 ,325.96, 396.88 , 322.80 ,322.69,  , 363.78 , 205.40 , 239.49 , 323.85 , 211.12 , 358.26 , 275.94 , 322.28 , 254.93 , 336.81 , 175.08 , 295.46 , 254.89 , 333.12 , 319.52 , 327.48 , 326.19 ,325.28,-0.28%
296,2008-03-03, 292.47 , -   , 290.89 , 326.83 , 322.78 , 270.19 ,324.97, 402.52 , 322.39 ,323.07,  , 364.07 , 226.60 , 237.68 , 317.61 , 267.37 , 358.26 , 277.49 , 319.30 , 254.81 , 332.98 , 207.26 , 295.70 , 274.85 , 341.28 , 321.37 , 328.65 , 322.24 ,325.7,+0.13%
297,2008-03-10, 292.70 , -   , 290.46 , 326.14 , 320.34 , 217.92 ,324.16, 404.98 , 321.26 ,321.03,  , 363.69 , 227.34 , 251.92 , 324.73 , -   , 358.26 , 303.79 , 316.03 , 250.92 , 334.71 , 190.22 , 293.70 , 265.93 , 338.89 , 324.80 , 327.88 , 320.58 ,324.56,-0.35%
298,2008-03-17, 292.78 , 244.32 , 286.53 , 322.39 , 319.17 , 272.96 ,325.5, 405.17 , 320.59 ,320.05,  , 361.93 , 214.45 , 251.96 , 325.94 , 224.36 , 358.26 , 296.17 , 314.68 , 250.66 , 332.80 , 192.30 , 294.06 , 264.00 , 334.79 , 326.81 , 322.52 , 316.96 ,322.86,-0.52%
299,2008-03-24, 291.43 , 250.54 , 285.53 , 323.00 , 319.31 , 272.96 ,328.03, 405.05 , 319.78 ,317.63,  , 367.39 , 233.68 , 247.35 , 319.87 , 231.38 , 358.26 , 289.75 , 314.38 , 253.65 , 333.33 , 185.36 , 292.02 , 263.85 , 335.94 , 320.71 , 321.84 , 317.56 ,323.73,+0.27%
300,2008-03-31, 290.63 , -   , 288.26 , 325.76 , 317.67 , 236.06 ,331.49, 405.84 , 318.44 ,316.2,  , 361.21 , 215.84 , 256.96 , 327.55 , 229.35 , 358.26 , 300.02 , 307.14 , 256.56 , 332.50 , 206.81 , 289.61 , 267.95 , 339.99 , 326.20 , 324.73 , 320.09 ,323.05,-0.21%
301,2008-04-07, 290.66 , 242.87 , 291.17 , 325.23 , 314.24 , 215.16 ,332.52, 404.48 , 318.09 ,314.05,  , 363.63 , 230.86 , 256.60 , 327.55 , 246.53 , 358.26 , 294.02 , 310.82 , 260.90 , 331.18 , 172.47 , 286.93 , 259.42 , 338.78 , 339.06 , 322.99 , 321.92 ,322.62,-0.13%
302,2008-04-14, 291.54 , 242.87 , 291.69 , 325.63 , 308.68 , 273.80 ,333.53, 404.24 , 319.12 ,312.56,  , 362.93 , 226.45 , 257.58 , 316.86 , 257.79 , 358.26 , 295.53 , 307.68 , 262.53 , 328.90 , 215.50 , 284.66 , 267.24 , 332.24 , 326.51 , 327.32 , 322.27 ,322.44,-0.06%
303,2008-04-21, 291.08 , -   , 289.66 , 322.58 , 305.43 , 186.22 ,332.39, 403.35 , 318.37 ,310.88,  , 356.94 , 222.06 , 254.30 , 318.35 , 257.13 , 358.26 , 294.82 , 304.43 , 262.95 , 327.21 , 212.01 , 285.55 , 271.37 , 335.74 , 327.50 , 336.60 , 324.27 ,320.91,-0.47%
304,2008-04-28, 290.17 , -   , 290.55 , 321.49 , 304.30 , 268.15 ,329.2, 408.25 , 315.41 ,311.36,  , 358.66 , 216.87 , 257.07 , 323.08 , 227.41 , 358.26 , 301.75 , 303.45 , 262.24 , 325.13 , 218.65 , 288.58 , 280.46 , 355.79 , 327.31 , 343.58 , 328.45 ,321.7,+0.24%
305,2008-05-05, 291.32 , -   , 289.90 , 321.71 , 303.28 , 250.44 ,327.7, 408.05 , 310.97 ,313.23,  , 361.60 , 227.13 , 251.34 , 319.92 , 222.42 , 358.26 , 294.44 , 303.59 , 260.83 , 325.39 , 209.06 , 283.30 , 287.30 , 334.54 , 331.28 , 343.57 , 326.36 ,321.71,+0.00%
306,2008-05-12, 292.20 , -   , 292.15 , 323.65 , 301.44 , -   ,330.23, 407.39 , 310.80 ,316.63,  , 361.89 , 236.50 , 257.19 , 320.45 , 243.83 , 358.26 , 299.91 , 303.77 , 263.12 , 323.26 , 215.83 , 288.66 , 278.23 , 334.92 , 326.44 , 343.10 , 323.57 ,322.5,+0.24%
307,2008-05-19, 293.81 , -   , 290.27 , 323.04 , 301.68 , 274.65 ,333.75, 410.37 , 306.39 ,319.38,  , 365.10 , 131.34 , 231.02 , 324.15 , 230.59 , 358.26 , 304.80 , 303.69 , 266.01 , 321.83 , 209.52 , 289.20 , 281.84 , 343.94 , 329.16 , 343.78 , 323.72 ,322.75,+0.08%
308,2008-05-26, 293.78 , -   , 290.30 , 323.17 , 304.18 , 244.49 ,335.76, 413.24 , 305.40 ,319.46,  , 364.42 , 222.08 , 234.01 , 320.04 , 251.70 , 358.26 , 307.10 , 304.05 , 267.91 , 318.15 , 216.45 , 290.57 , 298.25 , 327.17 , 323.49 , 347.26 , 327.03 ,323.69,+0.29%
309,2008-06-02, 294.18 , -   , 293.92 , 323.20 , 305.78 , 221.58 ,338.54, 415.26 , 307.01 ,317.8,  , 362.03 , 225.15 , 252.85 , 322.28 , 254.43 , 358.26 , 304.00 , 305.19 , 272.33 , 318.57 , 228.10 , 290.50 , 302.59 , 345.12 , 317.61 , 347.37 , 331.08 ,324.45,+0.23%
310,2008-06-09, 294.36 , -   , 299.10 , 322.16 , 306.25 , 221.58 ,344.52, 411.87 , 307.42 ,315.21,  , 358.55 , 226.53 , 249.81 , 326.41 , 208.99 , 358.26 , 302.13 , 305.74 , 266.56 , 316.06 , 229.74 , 294.08 , 296.16 , 344.12 , 318.33 , 350.96 , 333.55 ,323.96,-0.15%
311,2008-06-16, 293.61 , -   , 299.95 , 321.50 , 305.51 , 257.66 ,348.62, 409.38 , 308.67 ,315.34,  , 360.74 , 211.42 , 245.77 , 320.02 , 238.46 , 358.26 , 305.41 , 306.54 , 270.73 , 314.22 , 236.29 , 293.75 , 293.74 , 351.86 , 312.25 , 359.58 , 338.93 ,325.96,+0.62%
312,2008-06-23, 294.23 , -   , 302.03 , 320.25 , 305.77 , 279.39 ,349.19, 414.81 , 306.75 ,317.12,  , 357.63 , 240.87 , 228.76 , 325.06 , 261.11 , 358.26 , 304.56 , 304.27 , 270.83 , 312.29 , 229.19 , 294.98 , 294.45 , 353.08 , 319.42 , 361.67 , 340.71 ,325.8,-0.05%
313,2008-06-30, 296.12 , -   , 304.57 , 322.69 , 304.59 , 279.39 ,343.97, 411.78 , 305.45 ,319.2,  , 359.87 , 192.15 , 261.15 , 320.70 , 250.83 , 358.26 , 301.14 , 302.29 , 269.14 , 312.00 , 242.35 , 294.17 , 281.64 , 342.75 , 306.63 , 358.82 , 338.42 ,325.08,-0.22%
314,2008-07-07, 296.40 , -   , 309.00 , 321.04 , 302.87 , 279.49 ,336.19, 410.04 , 304.45 ,318.92,  , 359.33 , 211.23 , 246.49 , 321.92 , 288.61 , 358.26 , 298.79 , 301.66 , 270.63 , 311.10 , 227.06 , 295.84 , 297.93 , 341.07 , 309.27 , 351.45 , 333.25 ,323.2,-0.58%
315,2008-07-14, 296.41 , -   , 308.76 , 319.99 , 303.86 , 279.39 ,328.54, 406.26 , 302.61 ,318.02,  , 356.67 , 208.04 , 245.62 , 314.12 , 266.14 , 358.26 , 295.92 , 301.51 , 273.79 , 310.05 , 247.63 , 296.73 , 296.41 , 353.07 , 304.65 , 341.88 , 328.72 ,321.12,-0.64%
316,2008-07-21, 297.56 , -   , 306.95 , 325.82 , 308.41 , 279.39 ,328.08, 411.20 , 301.04 ,318.22,  , 353.92 , -   , 230.62 , 320.19 , 278.71 , 358.26 , 301.84 , 306.68 , 269.63 , 312.07 , 255.05 , 299.59 , 287.91 , 354.38 , 307.65 , 334.57 , 323.70 ,321.08,-0.01%
317,2008-07-28, 299.03 , -   , 300.69 , 325.97 , 314.44 , -   ,329.36, 409.28 , 307.37 ,319.89,  , 357.78 , -   , 244.14 , 314.69 , 245.01 , 358.26 , 300.66 , 311.92 , 274.12 , 310.63 , 250.90 , 297.61 , 291.98 , 356.16 , 295.65 , 340.31 , 320.12 ,324.45,+1.05%
318,2008-08-04, 300.91 , -   , 298.61 , 324.04 , 316.41 , 279.49 ,328.93, 406.98 , 307.32 ,322.37,  , 363.52 , 222.70 , 232.08 , 314.69 , 277.58 , 358.26 , 310.46 , 312.79 , 275.26 , 309.01 , 252.49 , 301.94 , 283.12 , 345.57 , 300.58 , 343.88 , 315.17 ,325.78,+0.41%
319,2008-08-11, 303.17 , -   , 294.10 , 321.38 , 317.73 , 279.49 ,330.56, 407.99 , 302.57 ,322.58,  , 361.93 , 198.43 , 227.85 , 318.87 , -   , 358.26 , 302.00 , 316.87 , 271.92 , 310.20 , 246.25 , 305.42 , 322.01 , 347.46 , 301.46 , 350.50 , 320.86 ,325.93,+0.04%
320,2008-08-18, 306.24 , -   , 292.24 , 323.05 , 320.59 , 267.74 ,329.09, 414.65 , 307.11 ,323.97,  , 360.28 , 233.07 , 233.86 , 330.10 , 268.70 , 358.26 , 316.26 , 318.04 , 271.10 , 309.26 , 243.60 , 308.26 , 309.15 , 341.52 , 305.09 , 355.95 , 325.69 ,327.31,+0.42%
321,2008-08-25, 305.29 , -   , 290.35 , 326.00 , 323.88 , 263.90 ,329.51, 406.35 , 313.92 ,324.0,  , 359.67 , 190.75 , 227.40 , 326.34 , 274.57 , 358.26 , 310.17 , 319.74 , 270.48 , 314.40 , -   , 310.40 , 290.10 , 354.91 , 299.52 , 354.53 , 327.07 ,329.06,+0.53%
322,2008-09-01, 305.99 , -   , 290.22 , 343.14 , 326.67 , 267.25 ,330.23, 407.34 , 316.90 ,324.18,  , 363.76 , 217.19 , 231.78 , 324.91 , 256.67 , 358.26 , 303.09 , 321.81 , 268.31 , 321.43 , 253.03 , 312.49 , 293.48 , 343.82 , 299.57 , 350.72 , 326.14 ,330.17,+0.34%
323,2008-09-08, 307.11 , -   , 289.99 , 337.90 , 327.10 , 236.57 ,326.66, 403.95 , 317.21 ,323.39,  , 360.34 , 207.87 , 233.17 , 326.89 , 272.23 , 358.26 , 303.85 , 321.84 , 267.69 , 321.48 , 247.08 , 314.10 , 279.15 , 343.19 , 303.70 , 358.91 , 329.79 ,329.74,-0.13%
324,2008-09-15, 308.03 , -   , 296.77 , 339.59 , 325.65 , 255.85 ,321.76, 406.02 , 317.19 ,322.68,  , 353.41 , 206.95 , 237.35 , 314.40 , 250.33 , 358.26 , 297.91 , 319.68 , 273.87 , 321.11 , 251.90 , 313.66 , 284.18 , 342.22 , 299.45 , 360.66 , 333.43 ,328.18,-0.47%
325,2008-09-22, 308.68 , -   , 295.38 , 344.27 , 322.54 , 260.34 ,321.57, 406.05 , 316.47 ,322.56,  , 351.64 , 213.56 , 229.05 , 318.69 , 279.12 , 358.26 , 310.22 , 319.68 , 274.07 , 326.03 , 247.93 , 312.39 , 284.09 , 343.08 , 297.81 , 360.41 , 331.98 ,327.47,-0.22%
326,2008-09-29, 308.60 , -   , 291.45 , 338.91 , 325.87 , 265.59 ,321.5, 411.45 , 316.05 ,322.68,  , 353.84 , 230.39 , 231.93 , 323.15 , 269.39 , 358.26 , 312.06 , 317.93 , 267.82 , 321.08 , 234.03 , 314.48 , 272.72 , 343.07 , 286.72 , 361.75 , 333.36 ,327.76,+0.09%
327,2008-10-06, 308.26 , -   , 290.41 , 341.79 , 330.19 , 274.74 ,317.28, 414.15 , 319.90 ,324.02,  , 353.84 , 200.27 , 225.73 , 319.61 , 260.63 , 358.26 , 309.36 , 324.50 , 262.11 , 320.80 , 226.78 , 315.80 , 294.76 , 340.95 , 288.94 , 362.62 , 334.39 ,328.57,+0.25%
328,2008-10-13, 308.56 , -   , 289.91 , 338.03 , 331.31 , 265.91 ,311.47, 413.43 , 321.65 ,325.05,  , 346.83 , 188.77 , 222.61 , 317.93 , 241.19 , 228.00 , 305.38 , 327.48 , 255.31 , 322.20 , 228.43 , 315.00 , 287.50 , 346.71 , 284.58 , 360.77 , 330.41 ,326.42,-0.65%
329,2008-10-20, 306.42 , -   , 284.92 , 340.88 , 331.18 , 258.85 ,311.9, 413.15 , 324.30 ,324.81,  , 351.40 , 204.88 , 220.97 , 325.15 , 233.66 , 228.00 , 314.24 , 327.36 , 244.82 , 325.48 , 227.96 , 315.83 , 286.34 , 337.90 , 278.99 , 351.07 , 319.78 ,325.99,-0.13%
330,2008-10-27, 305.85 , -   , 295.45 , 343.90 , 328.40 , 272.88 ,313.23, 414.52 , 325.73 ,323.28,  , 351.40 , 216.58 , 218.79 , 327.84 , 237.80 , 291.00 , 307.55 , 324.98 , 249.79 , 329.38 , 224.48 , 315.46 , 285.52 , 348.52 , 281.76 , 344.65 , 316.63 ,325.7,-0.09%
331,2008-11-03, 305.05 , -   , 291.23 , 339.76 , 324.74 , 277.03 ,312.43, 415.01 , 325.73 ,320.71,  , 349.11 , 205.02 , 215.19 , 316.15 , 243.63 , 291.00 , 295.88 , 318.48 , 254.69 , 329.49 , 237.38 , 316.96 , 294.78 , 337.77 , 275.23 , 344.47 , 314.96 ,323.98,-0.53%
332,2008-11-10, 305.67 , -   , 282.96 , 341.65 , 325.21 , 275.85 ,306.74, 415.01 , 326.99 ,316.8,  , 355.84 , 203.69 , 222.25 , 317.46 , 223.39 , 298.70 , 298.70 , 317.10 , 242.97 , 330.19 , 237.99 , 312.95 , 283.13 , 347.08 , 276.12 , 340.06 , 300.46 ,323.47,-0.16%
333,2008-11-17, 304.52 , -   , 276.86 , 336.85 , 331.88 , -   ,301.47, 413.98 , 329.41 ,319.12,  , 350.45 , 167.43 , 230.61 , 320.11 , 236.28 , 285.00 , 294.13 , 323.17 , 239.92 , 331.00 , 239.97 , 302.40 , 282.77 , 338.78 , 277.21 , 336.71 , 298.33 ,322.93,-0.17%
334,2008-11-24, 305.04 , -   , 286.22 , 335.64 , 337.09 , 279.39 ,303.31, 418.07 , 328.49 ,320.2,  , 350.45 , 196.33 , 232.41 , 324.64 , 250.13 , 298.00 , 297.57 , 327.37 , 240.63 , 331.71 , 241.61 , 298.71 , 275.83 , 339.74 , 267.02 , 335.13 , 306.65 ,324.08,+0.36%
335,2008-12-01, 306.59 , -   , 282.74 , 344.68 , 337.38 , 267.54 ,304.8, 415.07 , 332.32 ,321.64,  , 360.48 , 205.78 , 231.21 , 316.38 , 239.32 , 298.00 , 313.41 , 328.26 , 240.44 , 332.84 , 234.69 , 299.90 , 290.33 , 344.22 , 253.47 , 327.46 , 300.68 ,326.15,+0.64%
336,2008-12-08, 308.40 , -   , 282.76 , 343.59 , 336.60 , 279.39 ,304.12, 414.85 , 332.32 ,324.93,  , 369.36 , 203.57 , 228.35 , 328.55 , 245.05 , 298.00 , 301.61 , 327.86 , 238.65 , 334.82 , 222.21 , 307.14 , 311.00 , 338.14 , 259.70 , 317.51 , 294.17 ,327.04,+0.27%
337,2008-12-15, 309.16 , -   , 275.31 , 337.77 , 339.90 , 275.79 ,304.94, 414.85 , 336.14 ,327.23,  , 369.36 , 237.56 , 221.70 , 328.67 , 233.35 , 290.00 , 293.78 , 327.57 , 232.44 , 336.90 , 224.33 , 310.41 , 305.71 , 341.12 , 240.54 , 308.80 , 282.48 ,326.66,-0.12%
338,2008-12-22, 309.31 , -   , 274.66 , 337.74 , 342.62 , 279.49 ,307.72, 408.13 , 337.45 ,327.98,  , 369.36 , 220.71 , 226.43 , 325.88 , 245.64 , 290.00 , 318.15 , 330.00 , 234.06 , 337.80 , 218.19 , 312.12 , 306.73 , 324.77 , 231.55 , 302.83 , 279.49 ,326.72,+0.02%
339,2008-12-29, 309.32 , -   , 274.07 , 333.63 , 342.58 , 279.49 ,305.96, 415.28 , 340.41 ,327.98,  , 378.76 , 224.03 , 215.69 , 327.28 , 254.11 , 290.00 , 292.34 , 334.30 , 230.55 , 340.46 , 231.34 , 315.09 , 296.88 , 323.06 , 253.42 , 301.70 , 283.81 ,329.07,+0.72%
340,2009-01-05, 309.06 , -   , 276.81 , 329.17 , 342.34 , 279.39 ,296.2, 418.53 , 342.70 ,330.94,  , 374.52 , 207.05 , 229.68 , 330.72 , 245.88 , 290.00 , 294.75 , 333.15 , 235.32 , 340.94 , 200.80 , 321.40 , 291.89 , 358.29 , 245.67 , 319.93 , 303.58 ,330.27,+0.37%
341,2009-01-12, 307.91 , -   , 279.81 , 333.09 , 340.57 , 274.65 ,297.35, 421.56 , 346.50 ,333.03,  , 379.75 , 200.16 , 235.39 , 330.72 , -   , 290.00 , 298.87 , 331.28 , 233.53 , 347.33 , 229.45 , 321.77 , 289.34 , 356.47 , 241.17 , 330.42 , 310.64 ,333.5,+0.98%
