,Date,Year,Month,Week,Country,Price
8645,2014-05-26,2014,5,22,ES,374.2932
8646,2014-06-02,2014,6,23,ES,374.1417
8647,2014-06-09,2014,6,24,ES,367.5101
8648,2014-06-16,2014,6,25,ES,366.3697
8649,2014-06-23,2014,6,26,ES,370.2211
8650,2014-06-30,2014,6,27,ES,366.3154
8651,2014-07-07,2014,7,28,ES,366.0685
8652,2014-07-14,2014,7,29,ES,365.9571
8653,2014-07-21,2014,7,30,ES,364.6102
8654,2014-07-28,2014,7,31,ES,365.8221
8655,2014-08-04,2014,8,32,ES,364.429
8656,2014-08-11,2014,8,33,ES,360.8467
8657,2014-08-18,2014,8,34,ES,365.9814
8658,2014-08-25,2014,8,35,ES,365.5088
8659,2014-09-01,2014,9,36,ES,363.9822
8660,2014-09-08,2014,9,37,ES,363.8489
8661,2014-09-15,2014,9,38,ES,363.6426
8662,2014-09-22,2014,9,39,ES,366.1512
8663,2014-09-29,2014,9,40,ES,365.9625
8664,2014-10-06,2014,10,41,ES,363.8923
8665,2014-10-13,2014,10,42,ES,364.8835
8666,2014-10-20,2014,10,43,ES,365.7548
8667,2014-10-27,2014,10,44,ES,362.2756
8668,2014-11-03,2014,11,45,ES,361.6543
8669,2014-11-10,2014,11,46,ES,361.0272
8670,2014-11-17,2014,11,47,ES,363.2798
8671,2014-11-24,2014,11,48,ES,362.8359
8672,2014-12-01,2014,12,49,ES,363.0826
8673,2014-12-08,2014,12,50,ES,363.4557
8674,2014-12-15,2014,12,51,ES,364.7533
8675,2014-12-22,2014,12,52,ES,364.5827
8676,2014-12-29,2014,12,1,ES,365.2423
8677,2015-01-05,2015,1,2,ES,364.1224
8678,2015-01-12,2015,1,3,ES,368.8943
8679,2015-01-19,2015,1,4,ES,369.8448
8680,2015-01-26,2015,1,5,ES,372.7609
8681,2015-02-02,2015,2,6,ES,374.3276
8682,2015-02-09,2015,2,7,ES,372.1238
8683,2015-02-16,2015,2,8,ES,373.3337
8684,2015-02-23,2015,2,9,ES,376.3185
8685,2015-03-02,2015,3,10,ES,374.3356
8686,2015-03-09,2015,3,11,ES,374.6586
8687,2015-03-16,2015,3,12,ES,375.0682
8688,2015-03-23,2015,3,13,ES,373.7023
8689,2015-03-30,2015,3,14,ES,368.831
8690,2015-04-06,2015,4,15,ES,372.5189
8691,2015-04-13,2015,4,16,ES,373.544
8692,2015-04-20,2015,4,17,ES,377.4717
8693,2015-04-27,2015,4,18,ES,378.3393
8694,2015-05-04,2015,5,19,ES,372.3994
8695,2015-05-11,2015,5,20,ES,373.3088
8696,2015-05-18,2015,5,21,ES,369.8533
8697,2015-05-25,2015,5,22,ES,365.2959
8698,2015-06-01,2015,6,23,ES,367.0982
8699,2015-06-08,2015,6,24,ES,362.7824
8700,2015-06-15,2015,6,25,ES,367.5514
8701,2015-06-22,2015,6,26,ES,363.9882
8702,2015-06-29,2015,6,27,ES,368.5873
8703,2015-07-06,2015,7,28,ES,371.7234
8704,2015-07-13,2015,7,29,ES,365.9749
8705,2015-07-20,2015,7,30,ES,364.4787
8706,2015-07-27,2015,7,31,ES,367.2187
8707,2015-08-03,2015,8,32,ES,362.4874
8708,2015-08-10,2015,8,33,ES,367.0181
8709,2015-08-17,2015,8,34,ES,369.888
8710,2015-08-24,2015,8,35,ES,368.6919
8711,2015-08-31,2015,8,36,ES,371.3696
8712,2015-09-07,2015,9,37,ES,378.2943
8713,2015-09-14,2015,9,38,ES,377.3969
8714,2015-09-21,2015,9,39,ES,378.8909
8715,2015-09-28,2015,9,40,ES,375.0847
8716,2015-10-05,2015,10,41,ES,372.2675
8717,2015-10-12,2015,10,42,ES,375.577
8718,2015-10-19,2015,10,43,ES,374.0294
8719,2015-10-26,2015,10,44,ES,375.7929
8720,2015-11-02,2015,11,45,ES,372.3919
8721,2015-11-09,2015,11,46,ES,375.3602
8722,2015-11-16,2015,11,47,ES,377.0582
8723,2015-11-23,2015,11,48,ES,376.9923
8724,2015-11-30,2015,11,49,ES,375.1824
8725,2015-12-07,2015,12,50,ES,371.2541
8726,2015-12-14,2015,12,51,ES,378.3723
8727,2015-12-21,2015,12,52,ES,382.8929
8728,2015-12-28,2015,12,53,ES,383.624
8729,2016-01-04,2016,1,1,ES,379.7523
8730,2016-01-11,2016,1,2,ES,383.241
8731,2016-01-18,2016,1,3,ES,383.4446
8732,2016-01-25,2016,1,4,ES,384.4404
8733,2016-02-01,2016,2,5,ES,385.383
8734,2016-02-08,2016,2,6,ES,385.1908
8735,2016-02-15,2016,2,7,ES,382.3705
8736,2016-02-22,2016,2,8,ES,382.7558
8737,2016-02-29,2016,2,9,ES,382.6715
8738,2016-03-07,2016,3,10,ES,382.0088
8739,2016-03-14,2016,3,11,ES,381.4848
8740,2016-03-21,2016,3,12,ES,382.2253
8741,2016-03-28,2016,3,13,ES,384.5495
8742,2016-04-04,2016,4,14,ES,380.6027
8743,2016-04-11,2016,4,15,ES,379.5261
8744,2016-04-18,2016,4,16,ES,376.1549
8745,2016-04-25,2016,4,17,ES,371.8876
8746,2016-05-02,2016,5,18,ES,374.6492
8747,2016-05-09,2016,5,19,ES,373.9416
8748,2016-05-16,2016,5,20,ES,371.7342
8749,2016-05-23,2016,5,21,ES,371.7771
8750,2016-05-30,2016,5,22,ES,372.1269
8751,2016-06-06,2016,6,23,ES,375.2965
8752,2016-06-13,2016,6,24,ES,372.3562
8753,2016-06-20,2016,6,25,ES,374.072
8754,2016-06-27,2016,6,26,ES,369.1802
8755,2016-07-04,2016,7,27,ES,370.7883
8756,2016-07-11,2016,7,28,ES,369.8552
8757,2016-07-18,2016,7,29,ES,368.2112
8758,2016-07-25,2016,7,30,ES,369.6548
8759,2016-08-01,2016,8,31,ES,365.6263
8760,2016-08-08,2016,8,32,ES,368.2701
8761,2016-08-15,2016,8,33,ES,367.3106
8762,2016-08-22,2016,8,34,ES,374.5273
8763,2016-08-29,2016,8,35,ES,367.4282
8764,2016-09-05,2016,9,36,ES,372.303
8765,2016-09-12,2016,9,37,ES,368.5695
8766,2016-09-19,2016,9,38,ES,368.8083
8767,2016-09-26,2016,9,39,ES,369.5883
8768,2016-10-03,2016,10,40,ES,367.8804
8769,2016-10-10,2016,10,41,ES,370.0472
8770,2016-10-17,2016,10,42,ES,372.2854
8771,2016-10-24,2016,10,43,ES,373.0273
8772,2016-10-31,2016,10,44,ES,374.4121
8773,2016-11-07,2016,11,45,ES,375.2086
8774,2016-11-14,2016,11,46,ES,378.3632
8775,2016-11-21,2016,11,47,ES,383.1649
8776,2016-11-28,2016,11,48,ES,382.3205
8777,2016-12-05,2016,12,49,ES,380.3339
8778,2016-12-12,2016,12,50,ES,380.9035
8779,2016-12-19,2016,12,51,ES,383.001
8780,2016-12-26,2016,12,52,ES,385.27
8781,2017-01-02,2017,1,1,ES,382.7609
8782,2017-01-09,2017,1,2,ES,386.7124
8783,2017-01-16,2017,1,3,ES,382.6243
8784,2017-01-23,2017,1,4,ES,385.0483
8785,2017-01-30,2017,1,5,ES,385.4182
8786,2017-02-06,2017,2,6,ES,383.2643
8787,2017-02-13,2017,2,7,ES,382.9272
8788,2017-02-20,2017,2,8,ES,383.4127
8789,2017-02-27,2017,2,9,ES,383.2061
8790,2017-03-06,2017,3,10,ES,382.1383
8791,2017-03-13,2017,3,11,ES,380.6434
8792,2017-03-20,2017,3,12,ES,379.4521
8793,2017-03-27,2017,3,13,ES,379.49
8794,2017-04-03,2017,4,14,ES,378.742
8795,2017-04-10,2017,4,15,ES,380.6382
8796,2017-04-17,2017,4,16,ES,379.3648
8797,2017-04-24,2017,4,17,ES,379.0147
8798,2017-05-01,2017,5,18,ES,378.2928
8799,2017-05-08,2017,5,19,ES,384.1174
8800,2017-05-15,2017,5,20,ES,379.6807
8801,2017-05-22,2017,5,21,ES,383.2084
8802,2017-05-29,2017,5,22,ES,383.1438
8803,2017-06-05,2017,6,23,ES,382.0444
8804,2017-06-12,2017,6,24,ES,381.4625
8805,2017-06-19,2017,6,25,ES,380.0556
8806,2017-06-26,2017,6,26,ES,382.5208
8807,2017-07-03,2017,7,27,ES,382.4252
8808,2017-07-10,2017,7,28,ES,385.173
8809,2017-07-17,2017,7,29,ES,385.3503
8810,2017-07-24,2017,7,30,ES,383.919
8811,2017-07-31,2017,7,31,ES,382.2352
8812,2017-08-07,2017,8,32,ES,385.3089
8813,2017-08-14,2017,8,33,ES,386.3494
8814,2017-08-21,2017,8,34,ES,386.5263
8815,2017-08-28,2017,8,35,ES,387.0183
8816,2017-09-04,2017,9,36,ES,389.8874
8817,2017-09-11,2017,9,37,ES,392.4198
8818,2017-09-18,2017,9,38,ES,391.1692
8819,2017-09-25,2017,9,39,ES,392.0757
8820,2017-10-02,2017,10,40,ES,394.6672
8821,2017-10-09,2017,10,41,ES,391.6083
8822,2017-10-16,2017,10,42,ES,388.7854
8823,2017-10-23,2017,10,43,ES,391.0221
8824,2017-10-30,2017,10,44,ES,393.7325
8825,2017-11-06,2017,11,45,ES,394.3933
8826,2017-11-13,2017,11,46,ES,393.2841
8827,2017-11-20,2017,11,47,ES,394.0679
8828,2017-11-27,2017,11,48,ES,396.9188
8829,2017-12-04,2017,12,49,ES,396.0287
8830,2017-12-11,2017,12,50,ES,400.0226
8831,2017-12-18,2017,12,51,ES,397.8528
8832,2017-12-25,2017,12,52,ES,398.6797
8833,2018-01-01,2018,1,1,ES,396.8686
8834,2018-01-08,2018,1,2,ES,393.7626
8835,2018-01-15,2018,1,3,ES,400.0902
8836,2018-01-22,2018,1,4,ES,398.1098
8837,2018-01-29,2018,1,5,ES,399.359
8838,2018-02-05,2018,2,6,ES,398.5941
8839,2018-02-12,2018,2,7,ES,398.8749
8840,2018-02-19,2018,2,8,ES,395.2105
8841,2018-02-26,2018,2,9,ES,394.0584
8842,2018-03-05,2018,3,10,ES,396.8867
8843,2018-03-12,2018,3,11,ES,396.1791
8844,2018-03-19,2018,3,12,ES,394.6753
8845,2018-03-26,2018,3,13,ES,394.7408
8846,2018-04-02,2018,4,14,ES,393.7493
8847,2018-04-09,2018,4,15,ES,393.4247
8848,2018-04-16,2018,4,16,ES,395.5542
8849,2018-04-23,2018,4,17,ES,394.2773
8850,2018-04-30,2018,4,18,ES,393.3844
8851,2018-05-07,2018,5,19,ES,394.2707
8852,2018-05-14,2018,5,20,ES,392.6089
8853,2018-05-21,2018,5,21,ES,394.7501
8854,2018-05-28,2018,5,22,ES,395.0604
8855,2018-06-04,2018,6,23,ES,391.5574
8856,2018-06-11,2018,6,24,ES,393.7201
8857,2018-06-18,2018,6,25,ES,391.9105
8858,2018-06-25,2018,6,26,ES,391.7413
8859,2018-07-02,2018,7,27,ES,390.3182
8860,2018-07-09,2018,7,28,ES,387.3521
8861,2018-07-16,2018,7,29,ES,385.4014
8862,2018-07-23,2018,7,30,ES,385.1242
8863,2018-07-30,2018,7,31,ES,386.1507
8864,2018-08-06,2018,8,32,ES,384.1992
8865,2018-08-13,2018,8,33,ES,383.7952
8866,2018-08-20,2018,8,34,ES,386.3592
8867,2018-08-27,2018,8,35,ES,381.8886
8868,2018-09-03,2018,9,36,ES,385.584
8869,2018-09-10,2018,9,37,ES,383.7389
8870,2018-09-17,2018,9,38,ES,385.5476
8871,2018-09-24,2018,9,39,ES,381.6007
8872,2018-10-01,2018,10,40,ES,383.783
8873,2018-10-08,2018,10,41,ES,383.384
8874,2018-10-15,2018,10,42,ES,380.0574
8875,2018-10-22,2018,10,43,ES,382.3288
8876,2018-10-29,2018,10,44,ES,380.4833
8877,2018-11-05,2018,11,45,ES,381.5446
8878,2018-11-12,2018,11,46,ES,386.6102
8879,2018-11-19,2018,11,47,ES,386.4155
8880,2018-11-26,2018,11,48,ES,385.3517
8881,2018-12-03,2018,12,49,ES,386.675
8882,2018-12-10,2018,12,50,ES,381.146
8883,2018-12-17,2018,12,51,ES,380.1686
8884,2018-12-24,2018,12,52,ES,386.8208
8885,2018-12-31,2018,12,1,ES,387.1522
8886,2019-01-07,2019,1,2,ES,385.5707
8887,2019-01-14,2019,1,3,ES,385.8663
8888,2019-01-21,2019,1,4,ES,385.8663
8889,2019-01-28,2019,1,5,ES,386.5538
8890,2019-02-04,2019,2,6,ES,386.1316
8891,2019-02-11,2019,2,7,ES,386.2705
8892,2019-02-18,2019,2,8,ES,384.5852
8893,2019-02-25,2019,2,9,ES,383.7324
8894,2019-03-04,2019,3,10,ES,380.7447
8895,2019-03-11,2019,3,11,ES,380.8104
8896,2019-03-18,2019,3,12,ES,383.2951
8897,2019-03-25,2019,3,13,ES,380.2664
8898,2019-04-01,2019,4,14,ES,383.4954
8899,2019-04-08,2019,4,15,ES,384.017
8900,2019-04-15,2019,4,16,ES,382.7438
8901,2019-04-22,2019,4,17,ES,383.0676
8902,2019-04-29,2019,4,18,ES,382.011
8903,2019-05-06,2019,5,19,ES,381.2611
8904,2019-05-13,2019,5,20,ES,382.9017
8905,2019-05-20,2019,5,21,ES,385.7171
8906,2019-05-27,2019,5,22,ES,384.5801
8907,2019-06-03,2019,6,23,ES,374.6846
8908,2019-06-10,2019,6,24,ES,370.7156
8909,2019-06-17,2019,6,25,ES,370.8929
8910,2019-06-24,2019,6,26,ES,369.5497
8911,2019-07-01,2019,7,27,ES,366.0541
8912,2019-07-08,2019,7,28,ES,367.701
8913,2019-07-15,2019,7,29,ES,360.5128
8914,2019-07-22,2019,7,30,ES,365.6052
8915,2019-07-29,2019,7,31,ES,362.204
8916,2019-08-05,2019,8,32,ES,359.7808
8917,2019-08-12,2019,8,33,ES,360.8382
8918,2019-08-19,2019,8,34,ES,357.4826
8919,2019-08-26,2019,8,35,ES,363.6147
8920,2019-09-02,2019,9,36,ES,355.9666
8921,2019-09-09,2019,9,37,ES,363.6911
8922,2019-09-16,2019,9,38,ES,362.5661
8923,2019-09-23,2019,9,39,ES,360.509
8924,2019-09-30,2019,9,40,ES,358.8509
8925,2019-10-07,2019,10,41,ES,361.8448
8926,2019-10-14,2019,10,42,ES,364.0524
8927,2019-10-21,2019,10,43,ES,367.4703
8928,2019-10-28,2019,10,44,ES,366.5606
8929,2019-11-04,2019,11,45,ES,366.1857
8930,2019-11-11,2019,11,46,ES,366.3611
8931,2019-11-18,2019,11,47,ES,368.8204
8932,2019-11-25,2019,11,48,ES,372.7243
8933,2019-12-02,2019,12,49,ES,373.1548
8934,2019-12-09,2019,12,50,ES,373.5213
8935,2019-12-16,2019,12,51,ES,372.5978
8936,2019-12-23,2019,12,52,ES,369.8945
8937,2019-12-30,2019,12,1,ES,372.9997
8938,2020-01-06,2020,1,2,ES,370.9612
8939,2020-01-13,2020,1,3,ES,373.2732
8940,2020-01-20,2020,1,4,ES,373.0664
8941,2020-01-27,2020,1,5,ES,377.0827
8942,2020-02-03,2020,2,6,ES,376.2096
8943,2020-02-10,2020,2,7,ES,373.3995
8944,2020-02-17,2020,2,8,ES,377.4962
8945,2020-02-24,2020,2,9,ES,376.6077
8946,2020-03-02,2020,3,10,ES,377.2273
8947,2020-03-09,2020,3,11,ES,375.021
8948,2020-03-16,2020,3,12,ES,375.2316
8949,2020-03-23,2020,3,13,ES,372.9908
8950,2020-03-30,2020,3,14,ES,367.2822
8951,2020-04-06,2020,4,15,ES,362.1563
8952,2020-04-13,2020,4,16,ES,358.4724
8953,2020-04-20,2020,4,17,ES,357.546
8954,2020-04-27,2020,4,18,ES,360.3335
8955,2020-05-04,2020,5,19,ES,356.5279
8956,2020-05-11,2020,5,20,ES,354.6639
8957,2020-05-18,2020,5,21,ES,355.5134
8958,2020-05-25,2020,5,22,ES,355.3334
8959,2020-06-01,2020,6,23,ES,354.1928
8960,2020-06-08,2020,6,24,ES,352.6526
8961,2020-06-15,2020,6,25,ES,350.0065
8962,2020-06-22,2020,6,26,ES,352.7272
8963,2020-06-29,2020,6,27,ES,353.2291
8964,2020-07-06,2020,7,28,ES,350.9422
8965,2020-07-13,2020,7,29,ES,348.8509
8966,2020-07-20,2020,7,30,ES,346.0987
8967,2020-07-27,2020,7,31,ES,348.2733
8968,2020-08-03,2020,8,32,ES,349.0027
8969,2020-08-10,2020,8,33,ES,348.7583
8970,2020-08-17,2020,8,34,ES,348.0573
8971,2020-08-24,2020,8,35,ES,349.532
8972,2020-08-31,2020,8,36,ES,347.8936
8973,2020-09-07,2020,9,37,ES,347.8835
8974,2020-09-14,2020,9,38,ES,345.5094
8975,2020-09-21,2020,9,39,ES,344.6953
8976,2020-09-28,2020,9,40,ES,347.2354
8977,2020-10-05,2020,10,41,ES,343.2492
8978,2020-10-12,2020,10,42,ES,342.0862
8979,2020-10-19,2020,10,43,ES,347.4151
8980,2020-10-26,2020,10,44,ES,351.0394
8981,2020-11-02,2020,11,45,ES,350.1552
8982,2020-11-09,2020,11,46,ES,348.8929
8983,2020-11-16,2020,11,47,ES,347.8168
8984,2020-11-23,2020,11,48,ES,352.3058
8985,2020-11-30,2020,11,49,ES,350.4536
8986,2020-12-07,2020,12,50,ES,351.4269
8987,2020-12-14,2020,12,51,ES,353.0185
8988,2020-12-21,2020,12,52,ES,356.7965
8989,2020-12-28,2020,12,53,ES,357.7165
8990,2021-01-04,2021,1,1,ES,356.0478
8991,2021-01-11,2021,1,2,ES,358.7379
8992,2021-01-18,2021,1,3,ES,363.4887
8993,2021-01-25,2021,1,4,ES,364.774
8994,2021-02-01,2021,2,5,ES,360.4759
8995,2021-02-08,2021,2,6,ES,360.2944
8996,2021-02-15,2021,2,7,ES,362.8022
8997,2021-02-22,2021,2,8,ES,363.2045
8998,2021-03-01,2021,3,9,ES,358.13
8999,2021-03-08,2021,3,10,ES,362.4084
9000,2021-03-15,2021,3,11,ES,366.7259
9001,2021-03-22,2021,3,12,ES,364.9005
9002,2021-03-29,2021,3,13,ES,367.7802
9003,2021-04-05,2021,4,14,ES,369.9514
9004,2021-04-12,2021,4,15,ES,368.6068
9005,2021-04-19,2021,4,16,ES,371.6934
9006,2021-04-26,2021,4,17,ES,371.6279
9007,2021-05-03,2021,5,18,ES,372.8126
9008,2021-05-10,2021,5,19,ES,371.4331
9009,2021-05-17,2021,5,20,ES,370.859
9010,2021-05-24,2021,5,21,ES,371.3609
9011,2021-05-31,2021,5,22,ES,369.6544
9012,2021-06-07,2021,6,23,ES,367.1331
9013,2021-06-14,2021,6,24,ES,370.2755
9014,2021-06-21,2021,6,25,ES,369.3914
9015,2021-06-28,2021,6,26,ES,368.4528
9016,2021-07-05,2021,7,27,ES,372.0659
9017,2021-07-12,2021,7,28,ES,370.5701
9018,2021-07-19,2021,7,29,ES,368.3722
9019,2021-07-26,2021,7,30,ES,369.8329
9020,2021-08-02,2021,8,31,ES,368.924
9021,2021-08-09,2021,8,32,ES,370.8644
9022,2021-08-16,2021,8,33,ES,372.0264
9023,2021-08-23,2021,8,34,ES,375.8002
9024,2021-08-30,2021,8,35,ES,374.6951
9025,2021-09-06,2021,9,36,ES,378.2945
9026,2021-09-13,2021,9,37,ES,383.8737
9027,2002-07-01,2002,7,27,FR,264.3011
9028,2002-07-08,2002,7,28,FR,264.3722
9029,2002-07-15,2002,7,29,FR,264.6332
9030,2002-07-22,2002,7,30,FR,266.0375
9031,2002-07-29,2002,7,31,FR,268.7703
9032,2002-08-05,2002,8,32,FR,270.9482
9033,2002-08-12,2002,8,33,FR,271.6966
9034,2002-08-19,2002,8,34,FR,272.2425
9035,2002-08-26,2002,8,35,FR,272.5453
9036,2002-09-02,2002,9,36,FR,272.9031
9037,2002-09-09,2002,9,37,FR,272.9506
9038,2002-09-16,2002,9,38,FR,272.1826
9039,2002-09-23,2002,9,39,FR,271.903
9040,2002-09-30,2002,9,40,FR,271.0928
9041,2002-10-07,2002,10,41,FR,270.8209
9042,2002-10-14,2002,10,42,FR,270.7607
9043,2002-10-21,2002,10,43,FR,271.1303
9044,2002-10-28,2002,10,44,FR,270.3638
9045,2002-11-04,2002,11,45,FR,272.731
9046,2002-11-11,2002,11,46,FR,276.3427
9047,2002-11-18,2002,11,47,FR,276.383
9048,2002-11-25,2002,11,48,FR,276.8391
9049,2002-12-02,2002,12,49,FR,277.6696
9050,2002-12-09,2002,12,50,FR,278.4598
9051,2002-12-16,2002,12,51,FR,279.0383
9052,2002-12-23,2002,12,52,FR,279.0396
9053,2002-12-30,2002,12,1,FR,280.1233
9054,2003-01-06,2003,1,2,FR,282.2849
9055,2003-01-13,2003,1,3,FR,284.6578
9056,2003-01-20,2003,1,4,FR,286.4353
9057,2003-01-27,2003,1,5,FR,286.932
9058,2003-02-03,2003,2,6,FR,286.7624
9059,2003-02-10,2003,2,7,FR,286.4562
9060,2003-02-17,2003,2,8,FR,285.7174
9061,2003-02-24,2003,2,9,FR,284.3303
9062,2003-03-03,2003,3,10,FR,284.2261
9063,2003-03-10,2003,3,11,FR,282.9878
9064,2003-03-17,2003,3,12,FR,281.6749
9065,2003-03-24,2003,3,13,FR,280.0112
9066,2003-03-31,2003,3,14,FR,278.1417
9067,2003-04-07,2003,4,15,FR,277.0132
9068,2003-04-14,2003,4,16,FR,276.0216
9069,2003-04-21,2003,4,17,FR,274.3222
9070,2003-04-28,2003,4,18,FR,273.5738
9071,2003-05-05,2003,5,19,FR,275.269
9072,2003-05-12,2003,5,20,FR,274.4789
9073,2003-05-19,2003,5,21,FR,273.5927
9074,2003-05-26,2003,5,22,FR,271.9397
9075,2003-06-02,2003,6,23,FR,271.5691
9076,2003-06-09,2003,6,24,FR,269.9627
9077,2003-06-16,2003,6,25,FR,268.7398
9078,2003-06-23,2003,6,26,FR,267.2978
9079,2003-06-30,2003,6,27,FR,266.4115
9080,2003-07-07,2003,7,28,FR,266.1298
9081,2003-07-14,2003,7,29,FR,265.4225
9082,2003-07-21,2003,7,30,FR,266.0514
9083,2003-07-28,2003,7,31,FR,266.2157
9084,2003-08-04,2003,8,32,FR,266.7409
9085,2003-08-11,2003,8,33,FR,267.238
9086,2003-08-18,2003,8,34,FR,267.5444
9087,2003-08-25,2003,8,35,FR,268.3894
9088,2003-09-01,2003,9,36,FR,269.0492
9089,2003-09-08,2003,9,37,FR,269.0828
9090,2003-09-15,2003,9,38,FR,269.8865
9091,2003-09-22,2003,9,39,FR,269.7901
9092,2003-09-29,2003,9,40,FR,269.8546
9093,2003-10-06,2003,10,41,FR,269.8378
9094,2003-10-13,2003,10,42,FR,269.9192
9095,2003-10-20,2003,10,43,FR,269.8856
9096,2003-10-27,2003,10,44,FR,270.3205
9097,2003-11-03,2003,11,45,FR,270.2961
9098,2003-11-10,2003,11,46,FR,271.8684
9099,2003-11-17,2003,11,47,FR,273.2402
9100,2003-11-24,2003,11,48,FR,273.4565
9101,2003-12-01,2003,12,49,FR,272.0013
9102,2003-12-08,2003,12,50,FR,271.5575
9103,2003-12-15,2003,12,51,FR,271.3508
9104,2003-12-22,2003,12,52,FR,272.5514
9105,2003-12-29,2003,12,1,FR,273.4393
9106,2004-01-05,2004,1,2,FR,276.0615
9107,2004-01-12,2004,1,3,FR,277.329
9108,2004-01-19,2004,1,4,FR,277.1366
9109,2004-01-26,2004,1,5,FR,277.2911
9110,2004-02-02,2004,2,6,FR,278.1952
9111,2004-02-09,2004,2,7,FR,278.083
9112,2004-02-16,2004,2,8,FR,278.7996
9113,2004-02-23,2004,2,9,FR,277.1674
9114,2004-03-01,2004,3,10,FR,276.7723
9115,2004-03-08,2004,3,11,FR,276.9417
9116,2004-03-15,2004,3,12,FR,275.4612
9117,2004-03-22,2004,3,13,FR,274.8352
9118,2004-03-29,2004,3,14,FR,274.7706
9119,2004-04-05,2004,4,15,FR,274.2073
9120,2004-04-12,2004,4,16,FR,272.2907
9121,2004-04-19,2004,4,17,FR,271.3808
9122,2004-04-26,2004,4,18,FR,271.886
9123,2004-05-03,2004,5,19,FR,275.5142
9124,2004-05-10,2004,5,20,FR,275.6716
9125,2004-05-17,2004,5,21,FR,274.5743
9126,2004-05-24,2004,5,22,FR,274.861
9127,2004-05-31,2004,5,23,FR,276.9956
9128,2004-06-07,2004,6,24,FR,278.663
9129,2004-06-14,2004,6,25,FR,279.4463
9130,2004-06-21,2004,6,26,FR,278.7543
9131,2004-06-28,2004,6,27,FR,278.049
9132,2004-07-05,2004,7,28,FR,277.6365
9133,2004-07-12,2004,7,29,FR,278.2224
9134,2004-07-19,2004,7,30,FR,277.9753
9135,2004-07-26,2004,7,31,FR,279.462
9136,2004-08-02,2004,8,32,FR,281.3628
9137,2004-08-09,2004,8,33,FR,282.0168
9138,2004-08-16,2004,8,34,FR,282.5717
9139,2004-08-23,2004,8,35,FR,282.9025
9140,2004-08-30,2004,8,36,FR,283.2333
9141,2004-09-06,2004,9,37,FR,284.0969
9142,2004-09-13,2004,9,38,FR,284.5641
9143,2004-09-20,2004,9,39,FR,285.5102
9144,2004-09-27,2004,9,40,FR,285.5102
9145,2004-10-04,2004,10,41,FR,286.0066
9146,2004-10-11,2004,10,42,FR,287.5333
9147,2004-10-18,2004,10,43,FR,287.8874
9148,2004-10-25,2004,10,44,FR,288.0591
9149,2004-11-01,2004,11,45,FR,288.6839
9150,2004-11-08,2004,11,46,FR,289.4053
9151,2004-11-15,2004,11,47,FR,290.0127
9152,2004-11-22,2004,11,48,FR,291.251
9153,2004-11-29,2004,11,49,FR,292.319
9154,2004-12-06,2004,12,50,FR,293.2745
9155,2004-12-13,2004,12,51,FR,295.9984
9156,2004-12-20,2004,12,52,FR,297.4899
9157,2004-12-27,2004,12,53,FR,298.7198
9158,2005-01-03,2005,1,1,FR,298.9425
9159,2005-01-10,2005,1,2,FR,300.9248
9160,2005-01-17,2005,1,3,FR,302.1154
9161,2005-01-24,2005,1,4,FR,302.7527
9162,2005-01-31,2005,1,5,FR,304.3808
9163,2005-02-07,2005,2,6,FR,305.096
9164,2005-02-14,2005,2,7,FR,305.8419
9165,2005-02-21,2005,2,8,FR,307.0348
9166,2005-02-28,2005,2,9,FR,309.7475
9167,2005-03-07,2005,3,10,FR,311.5052
9168,2005-03-14,2005,3,11,FR,312.9884
9169,2005-03-21,2005,3,12,FR,313.7097
9170,2005-03-28,2005,3,13,FR,312.8301
9171,2005-04-04,2005,4,14,FR,310.8459
9172,2005-04-11,2005,4,15,FR,309.8664
9173,2005-04-18,2005,4,16,FR,307.8257
9174,2005-04-25,2005,4,17,FR,308.1664
9175,2005-05-02,2005,5,18,FR,308.3961
9176,2005-05-09,2005,5,19,FR,308.8711
9177,2005-05-16,2005,5,20,FR,310.7059
9178,2005-05-23,2005,5,21,FR,311.8721
9179,2005-05-30,2005,5,22,FR,312.28
9180,2005-06-06,2005,6,23,FR,311.6557
9181,2005-06-13,2005,6,24,FR,310.3324
9182,2005-06-20,2005,6,25,FR,308.3025
9183,2005-06-27,2005,6,26,FR,305.6312
9184,2005-07-04,2005,7,27,FR,304.4364
9185,2005-07-11,2005,7,28,FR,302.6183
9186,2005-07-18,2005,7,29,FR,302.9806
9187,2005-07-25,2005,7,30,FR,303.957
9188,2005-08-01,2005,8,31,FR,304.8018
9189,2005-08-08,2005,8,32,FR,304.7864
9190,2005-08-15,2005,8,33,FR,305.6636
9191,2005-08-22,2005,8,34,FR,305.0105
9192,2005-08-29,2005,8,35,FR,303.6968
9193,2005-09-05,2005,9,36,FR,301.7797
9194,2005-09-12,2005,9,37,FR,298.9393
9195,2005-09-19,2005,9,38,FR,295.0554
9196,2005-09-26,2005,9,39,FR,292.6419
9197,2005-10-03,2005,10,40,FR,291.759
9198,2005-10-10,2005,10,41,FR,292.5992
9199,2005-10-17,2005,10,42,FR,293.7651
9200,2005-10-24,2005,10,43,FR,295.1744
9201,2005-10-31,2005,10,44,FR,297.7291
9202,2005-11-07,2005,11,45,FR,300.1525
9203,2005-11-14,2005,11,46,FR,302.7857
9204,2005-11-21,2005,11,47,FR,304.9036
9205,2005-11-28,2005,11,48,FR,306.5158
