,Date,Country,Price,Year,Month,Week
2408,2010-03-15,CZ,300.33,2010,3,11
2409,2010-03-22,CZ,300.15,2010,3,12
2410,2010-03-29,CZ,298.68,2010,3,13
2411,2010-04-05,CZ,297.08,2010,4,14
2412,2010-04-12,CZ,298.58,2010,4,15
2413,2010-04-19,CZ,295.35,2010,4,16
2414,2010-04-26,CZ,291.47,2010,4,17
2415,2010-05-03,CZ,287.66,2010,5,18
2416,2010-05-10,CZ,286.66,2010,5,19
2417,2010-05-17,CZ,285.21,2010,5,20
2418,2010-05-24,CZ,284.14,2010,5,21
2419,2010-05-31,CZ,281.98,2010,5,22
2420,2010-06-07,CZ,281.02,2010,6,23
2421,2010-06-14,CZ,282.5,2010,6,24
2422,2010-06-21,CZ,282.75,2010,6,25
2423,2010-06-28,CZ,282.34,2010,6,26
2424,2010-07-05,CZ,283.88,2010,7,27
2425,2010-07-12,CZ,286.5,2010,7,28
2426,2010-07-19,CZ,288.17,2010,7,29
2427,2010-07-26,CZ,288.99,2010,7,30
2428,2010-08-02,CZ,288.68,2010,8,31
2429,2010-08-09,CZ,289.34,2010,8,32
2430,2010-08-16,CZ,288.82,2010,8,33
2431,2010-08-23,CZ,287.48,2010,8,34
2432,2010-08-30,CZ,290.36,2010,8,35
2433,2010-09-06,CZ,289.85,2010,9,36
2434,2010-09-13,CZ,290.86,2010,9,37
2435,2010-09-20,CZ,291.8,2010,9,38
2436,2010-09-27,CZ,292.9,2010,9,39
2437,2010-10-04,CZ,294.34,2010,10,40
2438,2010-10-11,CZ,293.51,2010,10,41
2439,2010-10-18,CZ,292.91,2010,10,42
2440,2010-10-25,CZ,295.07,2010,10,43
2441,2010-11-01,CZ,295.81,2010,11,44
2442,2010-11-08,CZ,297.57,2010,11,45
2443,2010-11-15,CZ,301.84,2010,11,46
2444,2010-11-22,CZ,304.96,2010,11,47
2445,2010-11-29,CZ,303.21,2010,11,48
2446,2010-12-06,CZ,303.59,2010,12,49
2447,2010-12-13,CZ,306.58,2010,12,50
2448,2010-12-20,CZ,304.46,2010,12,51
2449,2010-12-27,CZ,307.19,2010,12,52
2450,2011-01-03,CZ,317.03,2011,1,1
2451,2011-01-10,CZ,330.55,2011,1,2
2452,2011-01-17,CZ,332.38,2011,1,3
2453,2011-01-24,CZ,331.1,2011,1,4
2454,2011-01-31,CZ,334.2,2011,1,5
2455,2011-02-07,CZ,333.86,2011,2,6
2456,2011-02-14,CZ,327.22,2011,2,7
2457,2011-02-21,CZ,325.45,2011,2,8
2458,2011-02-28,CZ,327.99,2011,2,9
2459,2011-03-07,CZ,325.88,2011,3,10
2460,2011-03-14,CZ,321.03,2011,3,11
2461,2011-03-21,CZ,319.32,2011,3,12
2462,2011-03-28,CZ,320.04,2011,3,13
2463,2011-04-04,CZ,320.18,2011,4,14
2464,2011-04-11,CZ,320.73,2011,4,15
2465,2011-04-18,CZ,322.47,2011,4,16
2466,2011-04-25,CZ,320.01,2011,4,17
2467,2011-05-02,CZ,320.58,2011,5,18
2468,2011-05-09,CZ,319.66,2011,5,19
2469,2011-05-16,CZ,315.48,2011,5,20
2470,2011-05-23,CZ,313.51,2011,5,21
2471,2011-05-30,CZ,314.8,2011,5,22
2472,2011-06-06,CZ,318.3,2011,6,23
2473,2011-06-13,CZ,318.51,2011,6,24
2474,2011-06-20,CZ,316.76,2011,6,25
2475,2011-06-27,CZ,315.53,2011,6,26
2476,2011-07-04,CZ,315.28,2011,7,27
2477,2011-07-11,CZ,313.75,2011,7,28
2478,2011-07-18,CZ,313.88,2011,7,29
2479,2011-07-25,CZ,314.73,2011,7,30
2480,2011-08-01,CZ,318.08,2011,8,31
2481,2011-08-08,CZ,318.55,2011,8,32
2482,2011-08-15,CZ,315.99,2011,8,33
2483,2011-08-22,CZ,315.88,2011,8,34
2484,2011-08-29,CZ,321.0,2011,8,35
2485,2011-09-05,CZ,319.7,2011,9,36
2486,2011-09-12,CZ,318.37,2011,9,37
2487,2011-09-19,CZ,313.69,2011,9,38
2488,2011-09-26,CZ,319.9,2011,9,39
2489,2011-10-03,CZ,316.21,2011,10,40
2490,2011-10-10,CZ,317.2,2011,10,41
2491,2011-10-17,CZ,316.61,2011,10,42
2492,2011-10-24,CZ,318.13,2011,10,43
2493,2011-10-31,CZ,318.84,2011,10,44
2494,2011-11-07,CZ,314.55,2011,11,45
2495,2011-11-14,CZ,311.95,2011,11,46
2496,2011-11-21,CZ,314.6,2011,11,47
2497,2011-11-28,CZ,319.31,2011,11,48
2498,2011-12-05,CZ,322.5,2011,12,49
2499,2011-12-12,CZ,319.75,2011,12,50
2500,2011-12-19,CZ,319.62,2011,12,51
2501,2011-12-26,CZ,319.22,2011,12,52
2502,2012-01-02,CZ,319.54,2012,1,1
2503,2012-01-09,CZ,325.51,2012,1,2
2504,2012-01-16,CZ,329.19,2012,1,3
2505,2012-01-23,CZ,329.97,2012,1,4
2506,2012-01-30,CZ,332.89,2012,1,5
2507,2012-02-06,CZ,338.5,2012,2,6
2508,2012-02-13,CZ,339.12,2012,2,7
2509,2012-02-20,CZ,343.99,2012,2,8
2510,2012-02-27,CZ,346.7,2012,2,9
2511,2012-03-05,CZ,348.86,2012,3,10
2512,2012-03-12,CZ,347.31,2012,3,11
2513,2012-03-19,CZ,347.82,2012,3,12
2514,2012-03-26,CZ,347.75,2012,3,13
2515,2012-04-02,CZ,346.11,2012,4,14
2516,2012-04-09,CZ,344.26,2012,4,15
2517,2012-04-16,CZ,340.24,2012,4,16
2518,2012-04-23,CZ,341.03,2012,4,17
2519,2012-04-30,CZ,342.63,2012,4,18
2520,2012-05-07,CZ,338.73,2012,5,19
2521,2012-05-14,CZ,333.19,2012,5,20
2522,2012-05-21,CZ,344.52,2012,5,21
2523,2012-05-28,CZ,335.19,2012,5,22
2524,2012-06-04,CZ,336.86,2012,6,23
2525,2012-06-11,CZ,338.84,2012,6,24
2526,2012-06-18,CZ,332.12,2012,6,25
2527,2012-06-25,CZ,334.1,2012,6,26
2528,2012-07-02,CZ,335.25,2012,7,27
2529,2012-07-09,CZ,339.19,2012,7,28
2530,2012-07-16,CZ,339.98,2012,7,29
2531,2012-07-23,CZ,339.98,2012,7,30
2532,2012-07-30,CZ,341.69,2012,7,31
2533,2012-08-06,CZ,345.01,2012,8,32
2534,2012-08-13,CZ,347.06,2012,8,33
2535,2012-08-20,CZ,353.48,2012,8,34
2536,2012-08-27,CZ,351.92,2012,8,35
2537,2012-09-03,CZ,355.65,2012,9,36
2538,2012-09-10,CZ,357.85,2012,9,37
2539,2012-09-17,CZ,357.53,2012,9,38
2540,2012-09-24,CZ,354.84,2012,9,39
2541,2012-10-01,CZ,350.5,2012,10,40
2542,2012-10-08,CZ,349.34,2012,10,41
2543,2012-10-15,CZ,353.64,2012,10,42
2544,2012-10-22,CZ,351.87,2012,10,43
2545,2012-10-29,CZ,349.05,2012,10,44
2546,2012-11-05,CZ,343.05,2012,11,45
2547,2012-11-12,CZ,342.9,2012,11,46
2548,2012-11-19,CZ,342.69,2012,11,47
2549,2012-11-26,CZ,344.94,2012,11,48
2550,2012-12-03,CZ,347.37,2012,12,49
2551,2012-12-10,CZ,345.74,2012,12,50
2552,2012-12-17,CZ,348.14,2012,12,51
2553,2012-12-24,CZ,351.34,2012,12,52
2554,2012-12-31,CZ,346.38,2012,12,1
2555,2013-01-07,CZ,339.71,2013,1,2
2556,2013-01-14,CZ,344.15,2013,1,3
2557,2013-01-21,CZ,343.29,2013,1,4
2558,2013-01-28,CZ,341.26,2013,1,5
2559,2013-02-04,CZ,343.42,2013,2,6
2560,2013-02-11,CZ,344.11,2013,2,7
2561,2013-02-18,CZ,344.78,2013,2,8
2562,2013-02-25,CZ,342.13,2013,2,9
2563,2013-03-04,CZ,342.49,2013,3,10
2564,2013-03-11,CZ,343.32,2013,3,11
2565,2013-03-18,CZ,339.86,2013,3,12
2566,2013-03-25,CZ,338.86,2013,3,13
2567,2013-04-01,CZ,338.51,2013,4,14
2568,2013-04-08,CZ,339.63,2013,4,15
2569,2013-04-15,CZ,334.63,2013,4,16
2570,2013-04-22,CZ,335.04,2013,4,17
2571,2013-04-29,CZ,335.5,2013,4,18
2572,2013-05-06,CZ,332.26,2013,5,19
2573,2013-05-13,CZ,328.05,2013,5,20
2574,2013-05-20,CZ,326.35,2013,5,21
2575,2013-05-27,CZ,327.33,2013,5,22
2576,2013-06-03,CZ,328.53,2013,6,23
2577,2013-06-10,CZ,329.04,2013,6,24
2578,2013-06-17,CZ,325.34,2013,6,25
2579,2013-06-24,CZ,322.11,2013,6,26
2580,2013-07-01,CZ,320.27,2013,7,27
2581,2013-07-08,CZ,321.76,2013,7,28
2582,2013-07-15,CZ,320.73,2013,7,29
2583,2013-07-22,CZ,318.89,2013,7,30
2584,2013-07-29,CZ,316.98,2013,7,31
2585,2013-08-05,CZ,315.75,2013,8,32
2586,2013-08-12,CZ,316.87,2013,8,33
2587,2013-08-19,CZ,317.31,2013,8,34
2588,2013-08-26,CZ,319.36,2013,8,35
2589,2013-09-02,CZ,318.35,2013,9,36
2590,2013-09-09,CZ,317.38,2013,9,37
2591,2013-09-16,CZ,315.31,2013,9,38
2592,2013-09-23,CZ,316.15,2013,9,39
2593,2013-09-30,CZ,319.37,2013,9,40
2594,2013-10-07,CZ,321.41,2013,10,41
2595,2013-10-14,CZ,319.36,2013,10,42
2596,2013-10-21,CZ,316.12,2013,10,43
2597,2013-10-28,CZ,317.07,2013,10,44
2598,2013-11-04,CZ,310.12,2013,11,45
2599,2013-11-11,CZ,302.09,2013,11,46
2600,2013-11-18,CZ,301.81,2013,11,47
2601,2013-11-25,CZ,300.29,2013,11,48
2602,2013-12-02,CZ,297.87,2013,12,49
2603,2013-12-09,CZ,299.64,2013,12,50
2604,2013-12-16,CZ,300.67,2013,12,51
2605,2013-12-23,CZ,300.36,2013,12,52
2606,2013-12-30,CZ,301.02,2013,12,1
2607,2014-01-06,CZ,305.48,2014,1,2
2608,2014-01-13,CZ,304.24,2014,1,3
2609,2014-01-20,CZ,309.57,2014,1,4
2610,2014-01-27,CZ,308.6,2014,1,5
2611,2014-02-03,CZ,311.0,2014,2,6
2612,2014-02-10,CZ,310.67,2014,2,7
2613,2014-02-17,CZ,316.44,2014,2,8
2614,2014-02-24,CZ,315.56,2014,2,9
2615,2014-03-03,CZ,313.64,2014,3,10
2616,2014-03-10,CZ,315.86,2014,3,11
2617,2014-03-17,CZ,313.23,2014,3,12
2618,2014-03-24,CZ,315.36,2014,3,13
2619,2014-03-31,CZ,314.95,2014,3,14
2620,2014-04-07,CZ,314.08,2014,4,15
2621,2014-04-14,CZ,313.67,2014,4,16
2622,2014-04-21,CZ,313.42,2014,4,17
2623,2014-04-28,CZ,314.44,2014,4,18
2624,2014-05-05,CZ,310.16,2014,5,19
2625,2014-05-12,CZ,313.01,2014,5,20
2626,2014-05-19,CZ,313.65,2014,5,21
2627,2014-05-26,CZ,313.24,2014,5,22
2628,2014-06-02,CZ,313.39,2014,6,23
2629,2014-06-09,CZ,313.42,2014,6,24
2630,2014-06-16,CZ,313.03,2014,6,25
2631,2014-06-23,CZ,313.0,2014,6,26
2632,2014-06-30,CZ,313.51,2014,6,27
2633,2014-07-07,CZ,312.24,2014,7,28
2634,2014-07-14,CZ,314.38,2014,7,29
2635,2014-07-21,CZ,312.62,2014,7,30
2636,2014-07-28,CZ,312.87,2014,7,31
2637,2014-08-04,CZ,307.55,2014,8,32
2638,2014-08-11,CZ,307.1,2014,8,33
2639,2014-08-18,CZ,306.4,2014,8,34
2640,2014-08-25,CZ,307.47,2014,8,35
2641,2014-09-01,CZ,307.48,2014,9,36
2642,2014-09-08,CZ,308.96,2014,9,37
2643,2014-09-15,CZ,311.07,2014,9,38
2644,2014-09-22,CZ,312.22,2014,9,39
2645,2014-09-29,CZ,313.02,2014,9,40
2646,2014-10-06,CZ,316.55,2014,10,41
2647,2014-10-13,CZ,310.11,2014,10,42
2648,2014-10-20,CZ,310.78,2014,10,43
2649,2014-10-27,CZ,309.08,2014,10,44
2650,2014-11-03,CZ,312.73,2014,11,45
2651,2014-11-10,CZ,312.92,2014,11,46
2652,2014-11-17,CZ,311.21,2014,11,47
2653,2014-11-24,CZ,314.29,2014,11,48
2654,2014-12-01,CZ,313.01,2014,12,49
2655,2014-12-08,CZ,315.46,2014,12,50
2656,2014-12-15,CZ,315.2,2014,12,51
2657,2014-12-22,CZ,314.03,2014,12,52
2658,2014-12-29,CZ,314.48,2014,12,1
2659,2015-01-05,CZ,313.54,2015,1,2
2660,2015-01-12,CZ,311.48,2015,1,3
2661,2015-01-19,CZ,320.23,2015,1,4
2662,2015-01-26,CZ,319.03,2015,1,5
2663,2015-02-02,CZ,320.9,2015,2,6
2664,2015-02-09,CZ,319.96,2015,2,7
2665,2015-02-16,CZ,322.0,2015,2,8
2666,2015-02-23,CZ,321.75,2015,2,9
2667,2015-03-02,CZ,326.22,2015,3,10
2668,2015-03-09,CZ,328.18,2015,3,11
2669,2015-03-16,CZ,327.89,2015,3,12
2670,2015-03-23,CZ,327.19,2015,3,13
2671,2015-03-30,CZ,326.24,2015,3,14
2672,2015-04-06,CZ,325.56,2015,4,15
2673,2015-04-13,CZ,328.0,2015,4,16
2674,2015-04-20,CZ,326.55,2015,4,17
2675,2015-04-27,CZ,327.17,2015,4,18
2676,2015-05-04,CZ,326.92,2015,5,19
2677,2015-05-11,CZ,326.23,2015,5,20
2678,2015-05-18,CZ,326.42,2015,5,21
2679,2015-05-25,CZ,325.74,2015,5,22
2680,2015-06-01,CZ,324.5,2015,6,23
2681,2015-06-08,CZ,327.58,2015,6,24
2682,2015-06-15,CZ,326.54,2015,6,25
2683,2015-06-22,CZ,328.24,2015,6,26
2684,2015-06-29,CZ,326.09,2015,6,27
2685,2015-07-06,CZ,327.9,2015,7,28
2686,2015-07-13,CZ,326.65,2015,7,29
2687,2015-07-20,CZ,325.48,2015,7,30
2688,2015-07-27,CZ,327.33,2015,7,31
2689,2015-08-03,CZ,325.72,2015,8,32
2690,2015-08-10,CZ,321.12,2015,8,33
2691,2015-08-17,CZ,320.59,2015,8,34
2692,2015-08-24,CZ,317.09,2015,8,35
2693,2015-08-31,CZ,319.72,2015,8,36
2694,2015-09-07,CZ,320.84,2015,9,37
2695,2015-09-14,CZ,320.42,2015,9,38
2696,2015-09-21,CZ,317.85,2015,9,39
2697,2015-09-28,CZ,319.54,2015,9,40
2698,2015-10-05,CZ,320.22,2015,10,41
2699,2015-10-12,CZ,318.84,2015,10,42
2700,2015-10-19,CZ,319.5,2015,10,43
2701,2015-10-26,CZ,320.35,2015,10,44
2702,2015-11-02,CZ,321.16,2015,11,45
2703,2015-11-09,CZ,322.02,2015,11,46
2704,2015-11-16,CZ,322.12,2015,11,47
2705,2015-11-23,CZ,322.82,2015,11,48
2706,2015-11-30,CZ,321.91,2015,11,49
2707,2015-12-07,CZ,321.56,2015,12,50
2708,2015-12-14,CZ,322.56,2015,12,51
2709,2015-12-21,CZ,323.29,2015,12,52
2710,2015-12-28,CZ,322.39,2015,12,53
2711,2016-01-04,CZ,321.04,2016,1,1
2712,2016-01-11,CZ,320.34,2016,1,2
2713,2016-01-18,CZ,324.1,2016,1,3
2714,2016-01-25,CZ,322.93,2016,1,4
2715,2016-02-01,CZ,323.79,2016,2,5
2716,2016-02-08,CZ,324.11,2016,2,6
2717,2016-02-15,CZ,325.01,2016,2,7
2718,2016-02-22,CZ,323.25,2016,2,8
2719,2016-02-29,CZ,323.49,2016,2,9
2720,2016-03-07,CZ,324.94,2016,3,10
2721,2016-03-14,CZ,324.33,2016,3,11
2722,2016-03-21,CZ,325.57,2016,3,12
2723,2016-03-28,CZ,324.69,2016,3,13
2724,2016-04-04,CZ,324.18,2016,4,14
2725,2016-04-11,CZ,323.62,2016,4,15
2726,2016-04-18,CZ,322.61,2016,4,16
2727,2016-04-25,CZ,324.19,2016,4,17
2728,2016-05-02,CZ,319.71,2016,5,18
2729,2016-05-09,CZ,320.78,2016,5,19
2730,2016-05-16,CZ,323.43,2016,5,20
2731,2016-05-23,CZ,321.27,2016,5,21
2732,2016-05-30,CZ,321.2,2016,5,22
2733,2016-06-06,CZ,320.87,2016,6,23
2734,2016-06-13,CZ,319.53,2016,6,24
2735,2016-06-20,CZ,319.38,2016,6,25
2736,2016-06-27,CZ,319.38,2016,6,26
2737,2016-07-04,CZ,320.83,2016,7,27
2738,2016-07-11,CZ,316.78,2016,7,28
2739,2016-07-18,CZ,320.41,2016,7,29
2740,2016-07-25,CZ,319.59,2016,7,30
2741,2016-08-01,CZ,320.15,2016,8,31
2742,2016-08-08,CZ,317.26,2016,8,32
2743,2016-08-15,CZ,318.39,2016,8,33
2744,2016-08-22,CZ,318.86,2016,8,34
2745,2016-08-29,CZ,318.92,2016,8,35
2746,2016-09-05,CZ,317.93,2016,9,36
2747,2016-09-12,CZ,321.11,2016,9,37
2748,2016-09-19,CZ,321.59,2016,9,38
2749,2016-09-26,CZ,322.57,2016,9,39
2750,2016-10-03,CZ,322.43,2016,10,40
2751,2016-10-10,CZ,322.45,2016,10,41
2752,2016-10-17,CZ,321.55,2016,10,42
2753,2016-10-24,CZ,324.64,2016,10,43
2754,2016-10-31,CZ,323.47,2016,10,44
2755,2016-11-07,CZ,323.69,2016,11,45
2756,2016-11-14,CZ,325.24,2016,11,46
2757,2016-11-21,CZ,325.71,2016,11,47
2758,2016-11-28,CZ,323.54,2016,11,48
2759,2016-12-05,CZ,325.15,2016,12,49
2760,2016-12-12,CZ,324.61,2016,12,50
2761,2016-12-19,CZ,324.52,2016,12,51
2762,2016-12-26,CZ,324.01,2016,12,52
2763,2017-01-02,CZ,324.66,2017,1,1
2764,2017-01-09,CZ,323.92,2017,1,2
2765,2017-01-16,CZ,321.52,2017,1,3
2766,2017-01-23,CZ,326.29,2017,1,4
2767,2017-01-30,CZ,326.75,2017,1,5
2768,2017-02-06,CZ,328.12,2017,2,6
2769,2017-02-13,CZ,328.69,2017,2,7
2770,2017-02-20,CZ,328.11,2017,2,8
2771,2017-02-27,CZ,327.64,2017,2,9
2772,2017-03-06,CZ,325.92,2017,3,10
2773,2017-03-13,CZ,327.67,2017,3,11
2774,2017-03-20,CZ,324.67,2017,3,12
2775,2017-03-27,CZ,325.86,2017,3,13
2776,2017-04-03,CZ,328.02,2017,4,14
2777,2017-04-10,CZ,329.85,2017,4,15
2778,2017-04-17,CZ,327.71,2017,4,16
2779,2017-04-24,CZ,326.68,2017,4,17
2780,2017-05-01,CZ,328.33,2017,5,18
2781,2017-05-08,CZ,329.81,2017,5,19
2782,2017-05-15,CZ,333.11,2017,5,20
2783,2017-05-22,CZ,333.44,2017,5,21
2784,2017-05-29,CZ,334.68,2017,5,22
2785,2017-06-05,CZ,335.35,2017,6,23
2786,2017-06-12,CZ,334.9,2017,6,24
2787,2017-06-19,CZ,335.02,2017,6,25
2788,2017-06-26,CZ,335.02,2017,6,26
2789,2017-07-03,CZ,336.51,2017,7,27
2790,2017-07-10,CZ,337.01,2017,7,28
2791,2017-07-17,CZ,336.66,2017,7,29
2792,2017-07-24,CZ,338.62,2017,7,30
2793,2017-07-31,CZ,,2017,7,31
2794,2017-08-07,CZ,335.18,2017,8,32
2795,2017-08-14,CZ,334.11,2017,8,33
2796,2017-08-21,CZ,,2017,8,34
2797,2017-08-28,CZ,336.61,2017,8,35
2798,2017-09-04,CZ,336.23,2017,9,36
2799,2017-09-11,CZ,336.51,2017,9,37
2800,2017-09-18,CZ,335.68,2017,9,38
2801,2017-09-25,CZ,339.81,2017,9,39
2802,2017-10-02,CZ,,2017,10,40
2803,2017-10-09,CZ,,2017,10,41
2804,2017-10-16,CZ,340.34,2017,10,42
2805,2017-10-23,CZ,,2017,10,43
2806,2017-10-30,CZ,,2017,10,44
2807,2017-11-06,CZ,340.11,2017,11,45
2808,2017-11-13,CZ,,2017,11,46
2809,2017-11-20,CZ,340.84,2017,11,47
2810,2017-11-27,CZ,347.51,2017,11,48
2811,2017-12-04,CZ,,2017,12,49
2812,2017-12-11,CZ,,2017,12,50
2813,2017-12-18,CZ,339.75,2017,12,51
2814,2017-12-25,CZ,,2017,12,52
2815,2018-01-01,CZ,342.72,2018,1,1
2816,2018-01-08,CZ,342.69,2018,1,2
2817,2018-01-15,CZ,345.06,2018,1,3
2818,2018-01-22,CZ,344.08,2018,1,4
2819,2018-01-29,CZ,348.1,2018,1,5
2820,2018-02-05,CZ,347.85,2018,2,6
2821,2018-02-12,CZ,,2018,2,7
2822,2018-02-19,CZ,347.03,2018,2,8
2823,2018-02-26,CZ,345.87,2018,2,9
2824,2018-03-05,CZ,,2018,3,10
2825,2018-03-12,CZ,346.67,2018,3,11
2826,2018-03-19,CZ,347.86,2018,3,12
2827,2018-03-26,CZ,346.29,2018,3,13
2828,2018-04-02,CZ,347.13,2018,4,14
2829,2018-04-09,CZ,348.36,2018,4,15
2830,2018-04-16,CZ,,2018,4,16
2831,2018-04-23,CZ,345.94,2018,4,17
2832,2018-04-30,CZ,344.56,2018,4,18
2833,2018-05-07,CZ,345.14,2018,5,19
2834,2018-05-14,CZ,343.47,2018,5,20
2835,2018-05-21,CZ,340.64,2018,5,21
2836,2018-05-28,CZ,340.65,2018,5,22
2837,2018-06-04,CZ,340.6,2018,6,23
2838,2018-06-11,CZ,340.7,2018,6,24
2839,2018-06-18,CZ,337.76,2018,6,25
2840,2018-06-25,CZ,337.43,2018,6,26
2841,2018-07-02,CZ,337.88,2018,7,27
2842,2018-07-09,CZ,337.67,2018,7,28
2843,2018-07-16,CZ,337.05,2018,7,29
2844,2018-07-23,CZ,339.23,2018,7,30
2845,2018-07-30,CZ,339.97,2018,7,31
2846,2018-08-06,CZ,336.14,2018,8,32
2847,2018-08-13,CZ,,2018,8,33
2848,2018-08-20,CZ,330.56,2018,8,34
2849,2018-08-27,CZ,,2018,8,35
2850,2018-09-03,CZ,329.7,2018,9,36
2851,2018-09-10,CZ,328.53,2018,9,37
2852,2018-09-17,CZ,329.85,2018,9,38
2853,2018-09-24,CZ,327.98,2018,9,39
2854,2018-10-01,CZ,325.71,2018,10,40
2855,2018-10-08,CZ,326.09,2018,10,41
2856,2018-10-15,CZ,325.93,2018,10,42
2857,2018-10-22,CZ,325.94,2018,10,43
2858,2018-10-29,CZ,326.67,2018,10,44
2859,2018-11-05,CZ,,2018,11,45
2860,2018-11-12,CZ,324.58,2018,11,46
2861,2018-11-19,CZ,,2018,11,47
2862,2018-11-26,CZ,325.24,2018,11,48
2863,2018-12-03,CZ,326.66,2018,12,49
2864,2018-12-10,CZ,,2018,12,50
2865,2018-12-17,CZ,,2018,12,51
2866,2018-12-24,CZ,327.71,2018,12,52
2867,2018-12-31,CZ,329.48,2018,12,1
2868,2019-01-07,CZ,330.36,2019,1,2
2869,2019-01-14,CZ,332.23,2019,1,3
2870,2019-01-21,CZ,332.15,2019,1,4
2871,2019-01-28,CZ,330.96,2019,1,5
2872,2019-02-04,CZ,330.24,2019,2,6
2873,2019-02-11,CZ,330.05,2019,2,7
2874,2019-02-18,CZ,331.86,2019,2,8
2875,2019-02-25,CZ,,2019,2,9
2876,2019-03-04,CZ,,2019,3,10
2877,2019-03-11,CZ,331.29,2019,3,11
2878,2019-03-18,CZ,331.75,2019,3,12
2879,2019-03-25,CZ,328.88,2019,3,13
2880,2019-04-01,CZ,,2019,4,14
2881,2019-04-08,CZ,332.71,2019,4,15
2882,2019-04-15,CZ,333.4,2019,4,16
2883,2019-04-22,CZ,,2019,4,17
2884,2019-04-29,CZ,331.64,2019,4,18
2885,2019-05-06,CZ,331.61,2019,5,19
2886,2019-05-13,CZ,331.14,2019,5,20
2887,2019-05-20,CZ,330.8,2019,5,21
2888,2019-05-27,CZ,330.04,2019,5,22
2889,2019-06-03,CZ,330.96,2019,6,23
2890,2019-06-10,CZ,331.38,2019,6,24
2891,2019-06-17,CZ,,2019,6,25
2892,2019-06-24,CZ,,2019,6,26
2893,2019-07-01,CZ,331.67,2019,7,27
2894,2019-07-08,CZ,,2019,7,28
2895,2019-07-15,CZ,329.13,2019,7,29
2896,2019-07-22,CZ,,2019,7,30
2897,2019-07-29,CZ,327.97,2019,7,31
2898,2019-08-05,CZ,323.99,2019,8,32
2899,2019-08-12,CZ,323.33,2019,8,33
2900,2019-08-19,CZ,324.67,2019,8,34
2901,2019-08-26,CZ,,2019,8,35
2902,2019-09-02,CZ,324.48,2019,9,36
2903,2019-09-09,CZ,,2019,9,37
2904,2019-09-16,CZ,,2019,9,38
2905,2019-09-23,CZ,323.89,2019,9,39
2906,2019-09-30,CZ,,2019,9,40
2907,2019-10-07,CZ,,2019,10,41
2908,2019-10-14,CZ,,2019,10,42
2909,2019-10-21,CZ,,2019,10,43
2910,2019-10-28,CZ,,2019,10,44
2911,2019-11-04,CZ,326.92,2019,11,45
2912,2019-11-11,CZ,,2019,11,46
2913,2019-11-18,CZ,324.31,2019,11,47
2914,2019-11-25,CZ,323.34,2019,11,48
2915,2019-12-02,CZ,,2019,12,49
2916,2019-12-09,CZ,,2019,12,50
2917,2019-12-16,CZ,328.52,2019,12,51
2918,2019-12-23,CZ,329.26,2019,12,52
2919,2019-12-30,CZ,324.68,2019,12,1
2920,2020-01-06,CZ,,2020,1,2
2921,2020-01-13,CZ,332.68,2020,1,3
2922,2020-01-20,CZ,,2020,1,4
2923,2020-01-27,CZ,329.87,2020,1,5
2924,2020-02-03,CZ,,2020,2,6
2925,2020-02-10,CZ,,2020,2,7
2926,2020-02-17,CZ,331.12,2020,2,8
2927,2020-02-24,CZ,331.06,2020,2,9
2928,2020-03-02,CZ,326.31,2020,3,10
2929,2020-03-09,CZ,320.56,2020,3,11
2930,2020-03-16,CZ,309.43,2020,3,12
2931,2020-03-23,CZ,298.56,2020,3,13
2932,2020-03-30,CZ,,2020,3,14
2933,2020-04-06,CZ,304.37,2020,4,15
2934,2020-04-13,CZ,,2020,4,16
2935,2020-04-20,CZ,294.69,2020,4,17
2936,2020-04-27,CZ,297.37,2020,4,18
2937,2020-05-04,CZ,,2020,5,19
2938,2020-05-11,CZ,293.03,2020,5,20
2939,2020-05-18,CZ,,2020,5,21
2940,2020-05-25,CZ,,2020,5,22
2941,2020-06-01,CZ,,2020,6,23
2942,2020-06-08,CZ,,2020,6,24
2943,2020-06-15,CZ,304.5,2020,6,25
2944,2020-06-22,CZ,,2020,6,26
2945,2020-06-29,CZ,308.65,2020,6,27
2946,2020-07-06,CZ,306.05,2020,7,28
2947,2020-07-13,CZ,305.16,2020,7,29
2948,2020-07-20,CZ,308.54,2020,7,30
2949,2020-07-27,CZ,309.25,2020,7,31
2950,2020-08-03,CZ,,2020,8,32
2951,2020-08-10,CZ,314.74,2020,8,33
2952,2020-08-17,CZ,315.31,2020,8,34
2953,2020-08-24,CZ,317.17,2020,8,35
2954,2020-08-31,CZ,314.39,2020,8,36
2955,2020-09-07,CZ,,2020,9,37
2956,2020-09-14,CZ,310.81,2020,9,38
2957,2020-09-21,CZ,,2020,9,39
2958,2020-09-28,CZ,,2020,9,40
2959,2020-10-05,CZ,,2020,10,41
2960,2020-10-12,CZ,300.0,2020,10,42
2961,2020-10-19,CZ,301.87,2020,10,43
2962,2020-10-26,CZ,,2020,10,44
2963,2020-11-02,CZ,306.44,2020,11,45
2964,2020-11-09,CZ,304.05,2020,11,46
2965,2020-11-16,CZ,311.8,2020,11,47
2966,2020-11-23,CZ,309.83,2020,11,48
2967,2020-11-30,CZ,,2020,11,49
2968,2020-12-07,CZ,,2020,12,50
2969,2020-12-14,CZ,,2020,12,51
2970,2020-12-21,CZ,311.58,2020,12,52
2971,2020-12-28,CZ,314.91,2020,12,53
2972,2021-01-04,CZ,311.26,2021,1,1
2973,2021-01-11,CZ,,2021,1,2
